STRECKE_NR;RICHTUNG;KM_I;KM_L;BEZEICHNUNG;TECHN_SICHERUNG;STRASSENART;GEOGR_BREITE;GEOGR_LAENGE;GK_H_DGN;GK_R_DGN
6110;0;109020041;90,2 + 41;Bü 90.238 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,40214984;12,17517202;5812396,485;3716151,811
6110;0;109260014;92,6 + 14;Bü 92.601 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,40372194;12,1404688;5812468,145;3713783,204
6110;0;109870074;98,7 + 74;Bü 98.781 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,37309904;12,06535261;5808842,349;3708817,355
6110;0;110170059;101,7 + 59;Bü 101.765 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,357526;12,02968092;5807007,689;3706461,407
6110;0;110380092;103,8 + 92;Bü 103.894 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,34638951;12,00419249;5805696,479;3704776,987
6110;0;110620050;106,2 + 50;Bü 106.25 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,33407314;11,97604747;5804247,171;3702916,056
6110;0;110970064;109,7 + 64;Bü 109.775 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,31569418;11,93413544;5802086,06;3700143,011
6110;0;111170098;111,7 + 98;Bü 111.798 Potsd Griebnitzsee - Eilsleben;;Strasse;52,30504014;11,90990155;5800834,205;3698538,631
6110;0;111550028;115,5 + 28;Bü 115.528 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,2854921;11,86548733;5798538,849;3695596,225
6110;0;111690047;116,9 + 47;Bü 116.942 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,27805238;11,84859936;5797665,788;3694476,725
6110;0;111830029;118,3 + 29;Bü 118.329 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,27080366;11,8321586;5796815,432;3693386,519
6110;0;111930037;119,3 + 37;Bü 119.337 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,26463628;11,82152068;5796101,033;3692687,311
6110;0;113020002;130,2 + 2;Bü 130.2 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,17956932;11,74403484;5786434,949;3687757,247
6110;0;113300056;133,0 + 56;Bü 133.054 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,15788921;11,72173134;5783965,764;3686322,614
6110;0;114470098;144,7 + 98;Bü 144.79 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,12056049;11,59608256;5779497,99;3677874,676
6110;0;115620093;156,2 + 93;Bü 156.3 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,13581086;11,43367752;5780808,969;3666696,774
6110;0;116010091;160,1 + 91;Bü 160.19 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,144457;11,37911315;5781646,892;3662930,03
6110;0;116280086;162,8 + 86;Bü 162.898 Potsd Griebnitzsee - Eilsleben;Schrankenabschluss;Strasse;52,14385825;11,33976577;5781492,671;3660239,161
6114;0;100050063;0,5 + 63;Bü 0.562 Wilhelmshorst - Nesselgrund;;Strasse;52,33767834;13,07584886;5808303,085;3777825,448
6115;0;104070022;40,7 + 22;Bü 40.72 Beelitz  - Potsd Park S - Golm;Schrankenabschluss;Strasse;52,24563565;12,96809274;5797658,907;3771047,143
6115;0;104740014;47,4 + 14;Bü 47.425 Beelitz  - Potsd Park S - Golm;Schrankenabschluss;Strasse;52,30327335;12,96384659;5804052,622;3770406
6115;0;105190070;51,9 + 70;Bü 51.971 Beelitz  - Potsd Park S - Golm;;Strasse;52,34138703;12,98039853;5808353,05;3771300,94
6115;0;105280044;52,8 + 44;Bü 52.845 Beelitz  - Potsd Park S - Golm;Schrankenabschluss;Strasse;52,34892486;12,98315191;5809201,63;3771442,268
6115;0;105430059;54,3 + 59;Bü 54.358 Beelitz  - Potsd Park S - Golm;;Strasse;52,35917345;12,99770374;5810396,056;3772370,186
6118;0;100010062;0,1 + 62;Bü 0.161 Bln-Charlottenb. - Blankenheim;;Strasse;52,50321114;13,29812423;5827586,831;3791869,047
6118;0;101850064;18,5 + 64;Bü 18.565 Bln-Charlottenb. - Blankenheim;;Strasse;52,38319673;13,12262064;5813545,497;3780722,423
6118;0;102090064;20,9 + 64;Bü 20.966 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,3647306;13,1044084;5811421,444;3779599,88
6118;0;102170020;21,7 + 20;Bü 21.724 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,35891127;13,09867975;5810752,182;3779246,631
6118;0;102400044;24,0 + 44;Bü 24.045 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,34102493;13,08106631;5808695,292;3778159,819
6118;0;102620028;26,2 + 28;Bü 26.23 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,32870256;13,05723672;5807233,604;3776613,704
6118;0;104380011;43,8 + 11;Bü 43.805 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,23115136;12,8552127;5795631,556;3763427,624
6118;0;104860050;48,6 + 50;Bü 48.65 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,20620148;12,79722258;5792647,526;3759613,305
6118;0;104960091;49,6 + 91;Bü 49.691 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,20082961;12,78475639;5792005,52;3758792,789
6118;0;105220016;52,2 + 16;Bü 52.209 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,18595452;12,75702625;5790252,559;3756983,733
6118;0;105290030;52,9 + 30;Bü 52.932 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,18138613;12,74969677;5789718,537;3756509,021
6118;0;105440017;54,4 + 17;Bü 54.411 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,17192254;12,73435472;5788611,886;3755514,447
6118;0;105790051;57,9 + 51;Bü 57.952 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,16408182;12,68454764;5787565,488;3752153,053
6118;0;107040059;70,4 + 59;Bü 70.459 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,1094207;12,53595933;5780979,831;3742287,278
6118;0;107600089;76,0 + 89;Bü 76.09 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,10081908;12,45625457;5779759,999;3736874,79
6118;0;107790064;77,9 + 64;Bü 77.968 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;52,09889065;12,42959538;5779458,831;3735058,967
6118;0;112020075;120,2 + 75;Bü 120.275 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,96888289;11,8677392;5763326,92;3697142,478
6118;0;112150083;121,5 + 83;Bü 121.586 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,96117498;11,85343769;5762430,872;3696193,557
6118;0;112290031;122,9 + 31;Bü 122.944 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,95356734;11,83818535;5761543,615;3695178,507
6118;0;112910025;129,1 + 25;Bü 129.13 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,91410024;11,77669576;5756990,311;3691120,031
6118;0;115110056;151,1 + 56;Bü 151.158 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,76587151;11,57216431;5739984,434;3677632,5
6118;0;115160027;151,6 + 27;Bü 151.628 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,76253481;11,5679781;5739603,085;3677356,647
6118;0;115700047;157,0 + 47;Bü 157.047 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,72917705;11,5273073;5735794,363;3674677,978
6118;0;116070031;160,7 + 31;Bü 160.735 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,70087271;11,55311257;5732707,993;3676570,691
6118;0;116410021;164,1 + 21;Bü 164.11 Bln-Charlottenb. - Blankenheim;Nicht technisch gesichert;Fuss- und Radwege;51,67256373;11,55916673;5729573,697;3677099,581
6118;0;116430077;164,3 + 77;Bü 164.38 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Fuss- und Radwege;51,67049054;11,55761787;5729339,331;3677000,54
6118;0;117310073;173,1 + 73;Bü 173.174 Bln-Charlottenb. - Blankenheim;;Strasse;51,61415513;11,53572408;5723020,023;3675703,873
6118;0;117430025;174,3 + 25;Bü 174.328 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,60552601;11,52726782;5722039,871;3675151,475
6118;0;117890001;178,9 + 1;Bü 178.905 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,57491552;11,49341928;5718554,349;3672923,157
6118;0;118170046;181,7 + 46;Bü 181.765 Bln-Charlottenb. - Blankenheim;Schrankenabschluss;Strasse;51,55900643;11,46895198;5716727,127;3671287,064
6132;0;112680017;126,8 + 17;Bü 126.8 Berlin Südkreuz - Halle Hbf;;Strasse;51,66255774;12,35200426;5730681,713;3731980,412
6133;0;106870030;68,7 + 30;Bü 68.73 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,95029782;13,03983033;5765088,119;3777774,149
6133;0;107080037;70,8 + 37;Bü 70.837 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,93212402;13,04861554;5763100,821;3778490,431
6133;0;107130097;71,3 + 97;Bü 71.397 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,92730196;13,05094391;5762573,536;3778680,38
6133;0;107480073;74,8 + 73;Bü 74.873 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,89737382;13,06540609;5759301,113;3779860,789
6133;0;107530040;75,3 + 40;Bü 75.34 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Fuss- und Radwege;51,89334929;13,06732764;5758860,989;3780018,02
6133;0;107570075;75,7 + 75;Bü 75.775 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,88959678;13,06909664;5758450,529;3780163,083
6133;0;107790020;77,9 + 20;Bü 77.92 Jüterbog - Abzw Zeithain Bogdr;Nicht technisch gesichert;Fuss- und Radwege;51,87112515;13,07799314;5756430,833;3780890,417
6133;0;108010044;80,1 + 44;Bü 80.15 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,85170395;13,08568657;5754300,982;3781541,31
6133;0;108110051;81,1 + 51;Bü 81.154 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,84291878;13,08926277;5753337,94;3781842,498
6133;0;108370071;83,7 + 71;Bü 83.77 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,82005095;13,09839089;5750830,506;3782614,456
6133;0;108530012;85,3 + 12;Bü 85.318 Jüterbog - Abzw Zeithain Bogdr;Lichtzeichen / Blinklicht;Strasse;51,80660119;13,103758;5749355,793;3783068,65
6133;0;108750020;87,5 + 20;Bü 87.524 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,78732717;13,11140585;5747242,362;3783716,89
6133;0;108840084;88,4 + 84;Bü 88.484 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,77891714;13,11477579;5746320,338;3784002,141
6133;0;108870093;88,7 + 93;Bü 88.793 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,77622407;13,11587281;5746025,158;3784094,736
6133;0;109140096;91,4 + 96;Bü 91.495 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,7544121;13,1326005;5743665,148;3785386,224
6133;0;109460046;94,6 + 46;Bü 94.647 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,73001148;13,15571558;5741042,731;3787136,211
6133;0;109660070;96,6 + 70;Bü 96.666 Jüterbog - Abzw Zeithain Bogdr;Lichtzeichen / Blinklicht;Strasse;51,7143349;13,17058968;5739358,299;3788263,015
6133;0;109820006;98,2 + 6;Bü 98.203 Jüterbog - Abzw Zeithain Bogdr;Lichtzeichen / Blinklicht;Strasse;51,7024387;13,18186496;5738080,169;3789117,725
6133;0;110020045;100,2 + 45;Bü 100.245 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,68663901;13,19683891;5736382,846;3790253,426
6133;0;110070060;100,7 + 60;Bü 100.76 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,68259853;13,20047695;5735948,062;3790530,752
6133;0;110310045;103,1 + 45;Bü 103.145 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,66228471;13,21134886;5733732,704;3791412,687
6133;0;110450045;104,5 + 45;Bü 104.545 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,65016904;13,21686963;5732407,617;3791872,353
6133;0;110640024;106,4 + 24;Bü 106.427 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,63391153;13,22430507;5730629,703;3792491,352
6133;0;110980015;109,8 + 15;Bü 109.815 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,60459543;13,23766529;5727423,675;3793605,126
6133;0;111350014;113,5 + 14;Bü 113.52 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,5726136;13,25221176;5723926,237;3794819,467
6133;0;111460000;114,6 + 0;Bü 114.60 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,56313541;13,25597289;5722887,555;3795141,498
6133;0;111680071;116,8 + 71;Bü 116.865 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,54332275;13,26380241;5720716,276;3795812,722
6133;0;111890088;118,9 + 88;Bü 118.99 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,52484789;13,27109172;5718691,625;3796438,216
6133;0;112160051;121,6 + 51;Bü 121.645 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,50160545;13,28023896;5716144,493;3797224,057
6133;0;112190033;121,9 + 33;Bü 121.935 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,49914557;13,28121627;5715874,958;3797307,901
6133;0;112530018;125,3 + 18;Bü 125.318 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,4696039;13,29283695;5712637,626;3798307,272
6133;0;112540082;125,4 + 82;Bü 125.482 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,46817291;13,29339788;5712480,807;3798355,569
6133;0;112700017;127,0 + 17;Bü 127.02 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,4547757;13,29868085;5711012,778;3798810,026
6133;0;113510067;135,1 + 67;Bü 135.165 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,38204775;13,31227109;5702982,066;3800230,74
6133;0;113560013;135,6 + 13;Bü 135.61 Jüterbog - Abzw Zeithain Bogdr;Schrankenabschluss;Strasse;51,37805857;13,31287952;5702541,022;3800299,207
6133;0;114020040;140,2 + 40;Bü 140.245 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,33681051;13,31554026;5697965,768;3800754,666
6133;0;114140089;141,4 + 89;Bü 141.48 Jüterbog - Abzw Zeithain Bogdr;;Strasse;51,32729643;13,32344293;5696940,41;3801367,485
6134;0;100190045;1,9 + 45;Bü 1.945 Bln Hbf - Bln Südkreuz;;Strasse;52,52805686;13,36767457;5830633,19;3796420,912
6135;0;101050017;10,5 + 17;Bü 10.512 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,41426974;13,38054627;5818034;3798062,457
6135;0;101080092;10,8 + 92;Bü 10.888 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,41109903;13,38240826;5817689,132;3798210,466
6135;0;101370077;13,7 + 77;Bü 13.776 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,38671084;13,39671868;5815036,587;3799348,706
6135;0;101420080;14,2 + 80;Bü 14.28 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,38246808;13,39928131;5814575,455;3799551,799
6135;0;101570025;15,7 + 25;Bü 15.718 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,36996568;13,40483564;5813208,358;3800014,529
6135;0;101620018;16,2 + 18;Bü 16.215 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,3656327;13,40633475;5812732,8;3800145,958
6135;0;101710011;17,1 + 11;Bü 17.108 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,35774282;13,40896894;5811866,471;3800378,82
6135;0;101880051;18,8 + 51;Bü 18.852 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Fuss- und Radwege;52,34245653;13,41426476;5810188,822;3800843,234
6135;0;101890052;18,9 + 52;Bü 18.952 Bln Südkreuz - Elsterwerda;;Strasse;52,3415627;13,41451872;5810090,495;3800866,603
6135;0;101940000;19,4 + 0;Bü 19.394 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,33761823;13,4158502;5809657,455;3800984,093
6135;0;102660070;26,6 + 70;Bü 26.665 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,27360771;13,43665533;5802627,069;3802838,066
6135;0;103030033;30,3 + 33;Bü 30.33 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,24070803;13,43714524;5798971,074;3803095,951
6135;0;103060040;30,6 + 40;Bü 30.64 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,23795204;13,43733321;5798665,429;3803127,581
6135;0;103250040;32,5 + 40;Bü 32.54 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,22088088;13,43851956;5796772,297;3803325,03
6135;0;103330018;33,3 + 18;Bü 33.325 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,21389466;13,4390073;5795997,56;3803405,997
6135;0;103380017;33,8 + 17;Bü 33.82 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,2094294;13,4395847;5795503,499;3803475,896
6135;0;103910034;39,1 + 34;Bü 39.135 Bln Südkreuz - Elsterwerda;Schrankenabschluss;Strasse;52,16505388;13,4683616;5790690,553;3805746,121
6135;0;111920025;119,2 + 25;Bü 119.22 Bln Südkreuz - Elsterwerda;;Strasse;51,48202019;13,54740897;5715087,02;3815898,843
6135;0;112400015;124,0 + 15;Bü 124.01 Bln Südkreuz - Elsterwerda;;Strasse;51,4491142;13,51181838;5711275,411;3813654,018
6136;0;100010058;0,1 + 58;Bü 0.155 Abzw Glasower Damm Süd - West;;Fuss- und Radwege;52,34242348;13,41400097;5810184,049;3800825,494
6142;0;101850023;18,5 + 23;Bü 18.52 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,37566625;13,61229614;5814723,891;3814093,018
6142;0;101950051;19,5 + 51;Bü 19.55 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,36705572;13,61773314;5813790,212;3814524,219
6142;0;102180069;21,8 + 69;Bü 21.871 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,34731489;13,6282762;5811641,356;3815382,455
6142;0;102280084;22,8 + 84;Bü 22.866 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,33884799;13,63383103;5810724,256;3815821,08
6142;0;102420055;24,2 + 55;Bü 24.254 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,32695143;13,63678194;5809414,488;3816106,958
6142;0;102830055;28,3 + 55;Bü 28.355 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,29048499;13,63134482;5805336,363;3815996,489
6142;0;102960091;29,6 + 91;Bü 29.69 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,27855165;13,63292734;5804016,525;3816189,432
6142;0;103030070;30,3 + 70;Bü 30.37 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,27251319;13,63429115;5803351,129;3816325,482
6142;0;103150027;31,5 + 27;Bü 31.527 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,26217171;13,63458852;5802202,661;3816419,48
6142;0;103370007;33,7 + 7;Bü 33.707 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,24274671;13,63468762;5800043,42;3816564,682
6142;0;103470029;34,7 + 29;Bü 34.729 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,23383526;13,63338571;5799046,95;3816539,309
6142;0;103930078;39,3 + 78;Bü 39.376 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,19515647;13,62420774;5794706,53;3816187,686
6142;0;104260096;42,6 + 96;Bü 42.695 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,16900881;13,64684689;5791898,548;3817921,122
6142;0;104380049;43,8 + 49;Bü 43.85 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,15900999;13,65097612;5790805,02;3818274,834
6142;0;104720092;47,2 + 92;Bü 47.295 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,13240089;13,67636711;5787958,53;3820202,09
6142;0;104960022;49,6 + 22;Bü 49.62 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,11485019;13,69491837;5786089,425;3821597,827
6142;0;105060030;50,6 + 30;Bü 50.629 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,1072555;13,70293671;5785280,677;3822201,463
6142;0;105290019;52,9 + 19;Bü 52.92 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,08971851;13,71992593;5783406,633;3823491,507
6142;0;105450062;54,5 + 62;Bü 54.56 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,07572912;13,72688281;5781882,416;3824069,392
6142;0;105670087;56,7 + 87;Bü 56.788 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;52,05604691;13,72205893;5779672,692;3823881,498
6142;0;106560021;65,6 + 21;Bü 65.623 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,99064064;13,77804354;5772652,713;3828197,469
6142;0;106990053;69,9 + 53;Bü 69.954 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,96237455;13,82135313;5769707,003;3831378,762
6142;0;107340035;73,4 + 35;Bü 73.44 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,94746164;13,86507839;5768249,55;3834492,766
6142;0;107490028;74,9 + 28;Bü 74.927 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,93781888;13,88016113;5767247,137;3835600,991
6142;0;107510057;75,1 + 57;Bü 75.16 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,93633319;13,8824752;5767092,667;3835771,105
6142;0;107550039;75,5 + 39;Bü 75.543 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,93381937;13,88625351;5766830,678;3836049,541
6142;0;107590050;75,9 + 50;Bü 75.963 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,93057054;13,88901484;5766482,287;3836263,618
6142;0;107720047;77,2 + 47;Bü 77.25 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,91958859;13,89532766;5765290,683;3836779,772
6142;0;108060041;80,6 + 41;Bü 80.643 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,89084362;13,91183044;5762171,8;3838130,301
6142;0;108120074;81,2 + 74;Bü 81.276 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,88547462;13,91487358;5761589,104;3838380,004
6142;0;108240096;82,4 + 96;Bü 82.50 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,8754026;13,92171275;5760501,287;3838926,341
6142;0;108330097;83,3 + 97;Bü 83.40 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,87131281;13,93281594;5760098,454;3839721,191
6142;0;108430054;84,3 + 54;Bü 84.36 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,86800818;13,94564494;5759791,109;3840629,004
6142;0;108480084;84,8 + 84;Bü 84.888 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,86567014;13,95234141;5759562,59;3841107,558
6142;0;108500004;85,0 + 4;Bü 85.005 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,8650767;13,95379569;5759503,442;3841212,142
6142;0;108600096;86,0 + 96;Bü 86.105 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,85965315;13,96699451;5758962,549;3842161,73
6142;0;108710074;87,1 + 74;Bü 87.174 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,85418358;13,97989256;5758415,293;3843091,176
6142;0;108880071;88,8 + 71;Bü 88.874 Berlin Görlitzer Bf - Görlitz;Schrankenabschluss;Strasse;51,84284045;13,9963392;5757232,067;3844310,028
